ts;tagName;tagValue;quality
2018-10-18 20:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-18 20:00:00.000;ECS_H_1_1_P_MIECT_kWh;25507;0
2018-10-18 20:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.15;0
2018-10-18 20:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-18 20:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-18 20:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-18 21:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-18 21:00:00.000;Chdr_H_1_P_MIECT_kWh;193351;0
2018-10-18 21:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-18 21:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-18 21:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-18 21:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-18 21:00:00.000;ECS_H_1_1_P_MIECT_kWh;25528;0
2018-10-18 21:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.37;0
2018-10-18 21:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-18 21:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-18 21:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-18 22:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-18 22:00:00.000;Chdr_H_1_P_MIECT_kWh;193376;0
2018-10-18 22:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-18 22:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-18 22:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-18 22:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-18 22:00:00.000;ECS_H_1_1_P_MIECT_kWh;25539;0
2018-10-18 22:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.42;0
2018-10-18 22:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-18 22:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-18 22:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-18 23:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-18 23:00:00.000;Chdr_H_1_P_MIECT_kWh;193408;0
2018-10-18 23:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-18 23:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-18 23:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-18 23:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-18 23:00:00.000;ECS_H_1_1_P_MIECT_kWh;25558;0
2018-10-18 23:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.79;0
2018-10-18 23:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-18 23:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-18 23:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 00:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-19 00:00:00.000;Chdr_H_1_P_MIECT_kWh;193430;0
2018-10-19 00:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 00:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 00:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 00:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 00:00:00.000;ECS_H_1_1_P_MIECT_kWh;25563;0
2018-10-19 00:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.8;0
2018-10-19 00:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 00:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 00:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 01:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-19 01:00:00.000;Chdr_H_1_P_MIECT_kWh;193436;0
2018-10-19 01:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 01:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 01:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 01:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 01:00:00.000;ECS_H_1_1_P_MIECT_kWh;25563;0
2018-10-19 01:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.8;0
2018-10-19 01:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 01:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 01:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 02:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-19 02:00:00.000;Chdr_H_1_P_MIECT_kWh;193443;0
2018-10-19 02:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 02:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 02:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 02:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 02:00:00.000;ECS_H_1_1_P_MIECT_kWh;25563;0
2018-10-19 02:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.8;0
2018-10-19 02:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 02:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 02:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 03:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-19 03:00:00.000;Chdr_H_1_P_MIECT_kWh;193453;0
2018-10-19 03:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 03:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 03:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 03:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 03:00:00.000;ECS_H_1_1_P_MIECT_kWh;25563;0
2018-10-19 03:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.8;0
2018-10-19 03:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 03:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 03:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 04:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-19 04:00:00.000;Chdr_H_1_P_MIECT_kWh;193466;0
2018-10-19 04:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 04:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 04:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 04:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 04:00:00.000;ECS_H_1_1_P_MIECT_kWh;25563;0
2018-10-19 04:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.83;0
2018-10-19 04:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 04:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 04:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 05:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-19 05:00:00.000;Chdr_H_1_P_MIECT_kWh;193478;0
2018-10-19 05:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 05:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 05:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 05:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 05:00:00.000;ECS_H_1_1_P_MIECT_kWh;25563;0
2018-10-19 05:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.83;0
2018-10-19 05:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 05:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 05:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 06:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-19 06:00:00.000;Chdr_H_1_P_MIECT_kWh;193513;0
2018-10-19 06:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 06:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 06:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 06:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 06:00:00.000;ECS_H_1_1_P_MIECT_kWh;25576;0
2018-10-19 06:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.83;0
2018-10-19 06:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 06:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 06:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 07:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-19 07:00:00.000;Chdr_H_1_P_MIECT_kWh;193531;0
2018-10-19 07:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 07:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 07:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 07:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 07:00:00.000;ECS_H_1_1_P_MIECT_kWh;25577;0
2018-10-19 07:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.83;0
2018-10-19 07:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 07:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 07:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 08:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4622;0
2018-10-19 08:00:00.000;Chdr_H_1_P_MIECT_kWh;193552;0
2018-10-19 08:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 08:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 08:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 08:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 08:00:00.000;ECS_H_1_1_P_MIECT_kWh;25577;0
2018-10-19 08:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.83;0
2018-10-19 08:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 08:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 08:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 09:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 09:00:00.000;Chdr_H_1_P_MIECT_kWh;193579;0
2018-10-19 09:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 09:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 09:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 09:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 09:00:00.000;ECS_H_1_1_P_MIECT_kWh;25577;0
2018-10-19 09:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.85;0
2018-10-19 09:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 09:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 09:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 10:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 10:00:00.000;Chdr_H_1_P_MIECT_kWh;193605;0
2018-10-19 10:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 10:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 10:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 10:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 10:00:00.000;ECS_H_1_1_P_MIECT_kWh;25577;0
2018-10-19 10:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.86;0
2018-10-19 10:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 10:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 10:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 11:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 11:00:00.000;Chdr_H_1_P_MIECT_kWh;193624;0
2018-10-19 11:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 11:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 11:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 11:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 11:00:00.000;ECS_H_1_1_P_MIECT_kWh;25577;0
2018-10-19 11:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.87;0
2018-10-19 11:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 11:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 11:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 12:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 12:00:00.000;Chdr_H_1_P_MIECT_kWh;193659;0
2018-10-19 12:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 12:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 12:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 12:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 12:00:00.000;ECS_H_1_1_P_MIECT_kWh;25589;0
2018-10-19 12:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.87;0
2018-10-19 12:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 12:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 12:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 13:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 13:00:00.000;Chdr_H_1_P_MIECT_kWh;193675;0
2018-10-19 13:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 13:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 13:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 13:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 13:00:00.000;ECS_H_1_1_P_MIECT_kWh;25591;0
2018-10-19 13:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.87;0
2018-10-19 13:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 13:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 13:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 14:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 14:00:00.000;Chdr_H_1_P_MIECT_kWh;193690;0
2018-10-19 14:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 14:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 14:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 14:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 14:00:00.000;ECS_H_1_1_P_MIECT_kWh;25591;0
2018-10-19 14:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.93;0
2018-10-19 14:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 14:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 14:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 15:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 15:00:00.000;Chdr_H_1_P_MIECT_kWh;193704;0
2018-10-19 15:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 15:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 15:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 15:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 15:00:00.000;ECS_H_1_1_P_MIECT_kWh;25591;0
2018-10-19 15:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;233.97;0
2018-10-19 15:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 15:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 15:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 16:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 16:00:00.000;Chdr_H_1_P_MIECT_kWh;193717;0
2018-10-19 16:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 16:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 16:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 16:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 16:00:00.000;ECS_H_1_1_P_MIECT_kWh;25591;0
2018-10-19 16:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;234;0
2018-10-19 16:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 16:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 16:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 17:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 17:00:00.000;Chdr_H_1_P_MIECT_kWh;193728;0
2018-10-19 17:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 17:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 17:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 17:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 17:00:00.000;ECS_H_1_1_P_MIECT_kWh;25591;0
2018-10-19 17:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;234.01;0
2018-10-19 17:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 17:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 17:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 18:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 18:00:00.000;Chdr_H_1_P_MIECT_kWh;193759;0
2018-10-19 18:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 18:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 18:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 18:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 18:00:00.000;ECS_H_1_1_P_MIECT_kWh;25604;0
2018-10-19 18:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;234.01;0
2018-10-19 18:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 18:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 18:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 19:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 19:00:00.000;Chdr_H_1_P_MIECT_kWh;193769;0
2018-10-19 19:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 19:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 19:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 19:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 19:00:00.000;ECS_H_1_1_P_MIECT_kWh;25605;0
2018-10-19 19:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;234.05;0
2018-10-19 19:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 19:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 19:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 20:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 20:00:00.000;Chdr_H_1_P_MIECT_kWh;193779;0
2018-10-19 20:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 20:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 20:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 20:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 20:00:00.000;ECS_H_1_1_P_MIECT_kWh;25605;0
2018-10-19 20:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;234.06;0
2018-10-19 20:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 20:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 20:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 21:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 21:00:00.000;Chdr_H_1_P_MIECT_kWh;193792;0
2018-10-19 21:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 21:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 21:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 21:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 21:00:00.000;ECS_H_1_1_P_MIECT_kWh;25605;0
2018-10-19 21:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;234.2;0
2018-10-19 21:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 21:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 21:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 22:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 22:00:00.000;Chdr_H_1_P_MIECT_kWh;193809;0
2018-10-19 22:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 22:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 22:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 22:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 22:00:00.000;ECS_H_1_1_P_MIECT_kWh;25605;0
2018-10-19 22:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;234.2;0
2018-10-19 22:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 22:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 22:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-19 23:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-19 23:00:00.000;Chdr_H_1_P_MIECT_kWh;193842;0
2018-10-19 23:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-19 23:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-19 23:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-19 23:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-19 23:00:00.000;ECS_H_1_1_P_MIECT_kWh;25618;0
2018-10-19 23:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;234.2;0
2018-10-19 23:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-19 23:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-19 23:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-20 00:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-20 00:00:00.000;Chdr_H_1_P_MIECT_kWh;193863;0
2018-10-20 00:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
2018-10-20 00:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1781.49;0
2018-10-20 00:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;7114;0
2018-10-20 00:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;2421;0
2018-10-20 00:00:00.000;ECS_H_1_1_P_MIECT_kWh;25621;0
2018-10-20 00:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;234.2;0
2018-10-20 00:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-10-20 00:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;262293;0
2018-10-20 00:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;59527;0
2018-10-20 01:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4623;0
2018-10-20 01:00:00.000;Chdr_H_1_P_MIECT_kWh;193872;0
2018-10-20 01:00:00.000;Cll6_E_2_6_P_MIEET_kWh;41850;0
